operation,pattern,polling_mode,queue_type,concurrency,msg_size,batch_size,bandwidth_gbps,msg_rate_mps,page_faults,latency_min_ns,latency_max_ns,latency_avg_ns,latency_p50_ns,latency_p99_ns,latency_count
data_move,sliding_window_reusable_bs32,inline,Indexed,2048,2048,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,NoLock,2048,4096,32,18.0121,4.72175,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Mutex,2048,4096,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TAS,2048,4096,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TTAS,2048,4096,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Backoff,2048,4096,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,LockFree,2048,4096,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Indexed,2048,4096,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,NoLock,2048,65536,32,26.3056,0.430991,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Mutex,2048,65536,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TAS,2048,65536,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TTAS,2048,65536,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Backoff,2048,65536,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,LockFree,2048,65536,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Indexed,2048,65536,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,NoLock,4096,8,32,0.0381527,5.12077,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Mutex,4096,8,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TAS,4096,8,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TTAS,4096,8,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Backoff,4096,8,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,LockFree,4096,8,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Indexed,4096,8,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,NoLock,4096,64,32,0.305752,5.12967,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Mutex,4096,64,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TAS,4096,64,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TTAS,4096,64,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Backoff,4096,64,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,LockFree,4096,64,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Indexed,4096,64,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,NoLock,4096,256,32,1.22453,5.13606,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Mutex,4096,256,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TAS,4096,256,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TTAS,4096,256,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Backoff,4096,256,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,LockFree,4096,256,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Indexed,4096,256,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,NoLock,4096,1024,32,3.48229,3.65144,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Mutex,4096,1024,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TAS,4096,1024,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TTAS,4096,1024,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Backoff,4096,1024,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,LockFree,4096,1024,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Indexed,4096,1024,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,NoLock,4096,2048,32,10.012,5.24919,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Mutex,4096,2048,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TAS,4096,2048,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TTAS,4096,2048,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Backoff,4096,2048,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,LockFree,4096,2048,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Indexed,4096,2048,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,NoLock,4096,4096,32,19.9226,5.22259,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Mutex,4096,4096,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TAS,4096,4096,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TTAS,4096,4096,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Backoff,4096,4096,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,LockFree,4096,4096,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Indexed,4096,4096,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,NoLock,4096,65536,32,26.0486,0.42678,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Mutex,4096,65536,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TAS,4096,65536,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,TTAS,4096,65536,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Backoff,4096,65536,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,LockFree,4096,65536,32,0,0,0,0,0,0,0,0,0
data_move,sliding_window_reusable_bs32,inline,Indexed,4096,65536,32,0,0,0,0,0,0,0,0,0
