operation,pattern,polling_mode,queue_type,concurrency,msg_size,batch_size,bandwidth_gbps,msg_rate_mps,page_faults,latency_min_ns,latency_max_ns,latency_avg_ns,latency_p50_ns,latency_p99_ns,latency_count
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs64,inline,TAS,256,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs64,inline,TTAS,256,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs64,inline,Backoff,256,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs64,inline,LockFree,256,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs64,inline,Indexed,256,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs64,inline,NoLock,1024,8,64,0.161546,21.6823,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs64,inline,Mutex,1024,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs64,inline,TAS,1024,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs64,inline,TTAS,1024,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs64,inline,Backoff,1024,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs64,inline,LockFree,1024,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs64,inline,Indexed,1024,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs128,inline,NoLock,64,8,128,0.1271,17.0591,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs128,inline,Mutex,64,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs128,inline,TAS,64,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs128,inline,TTAS,64,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs128,inline,Backoff,64,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs128,inline,LockFree,64,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs128,inline,Indexed,64,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs128,inline,NoLock,256,8,128,0.159707,21.4355,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs128,inline,Mutex,256,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs128,inline,TAS,256,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs128,inline,TTAS,256,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs128,inline,Backoff,256,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs128,inline,LockFree,256,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs128,inline,Indexed,256,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs128,inline,NoLock,1024,8,128,0.166926,22.4044,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs128,inline,Mutex,1024,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs128,inline,TAS,1024,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs128,inline,TTAS,1024,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs128,inline,Backoff,1024,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs128,inline,LockFree,1024,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_noalloc_mirrored_ring_batch_bs128,inline,Indexed,1024,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs16,inline,NoLock,64,8,16,0.174405,23.4082,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs16,inline,Mutex,64,8,16,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs16,inline,TAS,64,8,16,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs16,inline,TTAS,64,8,16,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs16,inline,Backoff,64,8,16,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs16,inline,LockFree,64,8,16,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs16,inline,Indexed,64,8,16,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs16,inline,NoLock,256,8,16,0.208002,27.9175,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs16,inline,Mutex,256,8,16,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs16,inline,TAS,256,8,16,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs16,inline,TTAS,256,8,16,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs16,inline,Backoff,256,8,16,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs16,inline,LockFree,256,8,16,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs16,inline,Indexed,256,8,16,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs16,inline,NoLock,1024,8,16,0.231002,31.0045,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs16,inline,Mutex,1024,8,16,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs16,inline,TAS,1024,8,16,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs16,inline,TTAS,1024,8,16,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs16,inline,Backoff,1024,8,16,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs16,inline,LockFree,1024,8,16,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs16,inline,Indexed,1024,8,16,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs32,inline,NoLock,64,8,32,0.166957,22.4086,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs32,inline,Mutex,64,8,32,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs32,inline,TAS,64,8,32,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs32,inline,TTAS,64,8,32,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs32,inline,Backoff,64,8,32,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs32,inline,LockFree,64,8,32,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs32,inline,Indexed,64,8,32,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs32,inline,NoLock,256,8,32,0.223231,29.9616,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs32,inline,Mutex,256,8,32,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs32,inline,TAS,256,8,32,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs32,inline,TTAS,256,8,32,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs32,inline,Backoff,256,8,32,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs32,inline,LockFree,256,8,32,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs32,inline,Indexed,256,8,32,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs32,inline,NoLock,1024,8,32,0.270901,36.3597,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs32,inline,Mutex,1024,8,32,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs32,inline,TAS,1024,8,32,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs32,inline,TTAS,1024,8,32,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs32,inline,Backoff,1024,8,32,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs32,inline,LockFree,1024,8,32,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs32,inline,Indexed,1024,8,32,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs64,inline,NoLock,64,8,64,0.165929,22.2706,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs64,inline,Mutex,64,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs64,inline,TAS,64,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs64,inline,TTAS,64,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs64,inline,Backoff,64,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs64,inline,LockFree,64,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs64,inline,Indexed,64,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs64,inline,NoLock,256,8,64,0.227535,30.5392,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs64,inline,Mutex,256,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs64,inline,TAS,256,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs64,inline,TTAS,256,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs64,inline,Backoff,256,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs64,inline,LockFree,256,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs64,inline,Indexed,256,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs64,inline,NoLock,1024,8,64,0.28974,38.8882,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs64,inline,Mutex,1024,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs64,inline,TAS,1024,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs64,inline,TTAS,1024,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs64,inline,Backoff,1024,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs64,inline,LockFree,1024,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs64,inline,Indexed,1024,8,64,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs128,inline,NoLock,64,8,128,0.150423,20.1895,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs128,inline,Mutex,64,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs128,inline,TAS,64,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs128,inline,TTAS,64,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs128,inline,Backoff,64,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs128,inline,LockFree,64,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs128,inline,Indexed,64,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs128,inline,NoLock,256,8,128,0.236927,31.7997,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs128,inline,Mutex,256,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs128,inline,TAS,256,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs128,inline,TTAS,256,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs128,inline,Backoff,256,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs128,inline,LockFree,256,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs128,inline,Indexed,256,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs128,inline,NoLock,1024,8,128,0.286452,38.447,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs128,inline,Mutex,1024,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs128,inline,TAS,1024,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs128,inline,TTAS,1024,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs128,inline,Backoff,1024,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs128,inline,LockFree,1024,8,128,0,0,0,0,0,0,0,0,0
mem_fill,sliding_window_reusable_mirrored_ring_batch_bs128,inline,Indexed,1024,8,128,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs16,inline,NoLock,64,8,16,0.0983229,13.1967,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs16,inline,Mutex,64,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs16,inline,TAS,64,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs16,inline,TTAS,64,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs16,inline,Backoff,64,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs16,inline,LockFree,64,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs16,inline,Indexed,64,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs16,inline,NoLock,256,8,16,0.120402,16.16,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs16,inline,Mutex,256,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs16,inline,TAS,256,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs16,inline,TTAS,256,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs16,inline,Backoff,256,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs16,inline,LockFree,256,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs16,inline,Indexed,256,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs16,inline,NoLock,1024,8,16,0.124387,16.695,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs16,inline,Mutex,1024,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs16,inline,TAS,1024,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs16,inline,TTAS,1024,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs16,inline,Backoff,1024,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs16,inline,LockFree,1024,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs16,inline,Indexed,1024,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs32,inline,NoLock,64,8,32,0.0996609,13.3763,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs32,inline,Mutex,64,8,32,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs32,inline,TAS,64,8,32,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs32,inline,TTAS,64,8,32,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs32,inline,Backoff,64,8,32,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs32,inline,LockFree,64,8,32,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs32,inline,Indexed,64,8,32,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs32,inline,NoLock,256,8,32,0.13342,17.9073,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs32,inline,Mutex,256,8,32,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs32,inline,TAS,256,8,32,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs32,inline,TTAS,256,8,32,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs32,inline,Backoff,256,8,32,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs32,inline,LockFree,256,8,32,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs32,inline,Indexed,256,8,32,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs32,inline,NoLock,1024,8,32,0.142113,19.074,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs32,inline,Mutex,1024,8,32,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs32,inline,TAS,1024,8,32,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs32,inline,TTAS,1024,8,32,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs32,inline,Backoff,1024,8,32,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs32,inline,LockFree,1024,8,32,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs32,inline,Indexed,1024,8,32,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs64,inline,NoLock,64,8,64,0.0996919,13.3804,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs64,inline,Mutex,64,8,64,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs64,inline,TAS,64,8,64,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs64,inline,TTAS,64,8,64,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs64,inline,Backoff,64,8,64,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs64,inline,LockFree,64,8,64,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs64,inline,Indexed,64,8,64,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs64,inline,NoLock,256,8,64,0.138458,18.5835,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs64,inline,Mutex,256,8,64,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs64,inline,TAS,256,8,64,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs64,inline,TTAS,256,8,64,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs64,inline,Backoff,256,8,64,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs64,inline,LockFree,256,8,64,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs64,inline,Indexed,256,8,64,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs64,inline,NoLock,1024,8,64,0.154222,20.6993,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs64,inline,Mutex,1024,8,64,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs64,inline,TAS,1024,8,64,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs64,inline,TTAS,1024,8,64,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs64,inline,Backoff,1024,8,64,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs64,inline,LockFree,1024,8,64,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs64,inline,Indexed,1024,8,64,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs128,inline,NoLock,64,8,128,0.0996324,13.3724,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs128,inline,Mutex,64,8,128,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs128,inline,TAS,64,8,128,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs128,inline,TTAS,64,8,128,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs128,inline,Backoff,64,8,128,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs128,inline,LockFree,64,8,128,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs128,inline,Indexed,64,8,128,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs128,inline,NoLock,256,8,128,0.144039,19.3326,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs128,inline,Mutex,256,8,128,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs128,inline,TAS,256,8,128,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs128,inline,TTAS,256,8,128,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs128,inline,Backoff,256,8,128,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs128,inline,LockFree,256,8,128,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs128,inline,Indexed,256,8,128,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs128,inline,NoLock,1024,8,128,0.155531,20.875,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs128,inline,Mutex,1024,8,128,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs128,inline,TAS,1024,8,128,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs128,inline,TTAS,1024,8,128,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs128,inline,Backoff,1024,8,128,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs128,inline,LockFree,1024,8,128,0,0,0,0,0,0,0,0,0
compare,sliding_window_arena_mirrored_ring_batch_bs128,inline,Indexed,1024,8,128,0,0,0,0,0,0,0,0,0
compare,sliding_window_direct_mirrored_ring_batch_bs16,inline,NoLock,64,8,16,0.108371,14.5453,0,0,0,0,0,0,0
compare,sliding_window_direct_mirrored_ring_batch_bs16,inline,Mutex,64,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_direct_mirrored_ring_batch_bs16,inline,TAS,64,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_direct_mirrored_ring_batch_bs16,inline,TTAS,64,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_direct_mirrored_ring_batch_bs16,inline,Backoff,64,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_direct_mirrored_ring_batch_bs16,inline,LockFree,64,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_direct_mirrored_ring_batch_bs16,inline,Indexed,64,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_direct_mirrored_ring_batch_bs16,inline,NoLock,256,8,16,0.17633,23.6666,0,0,0,0,0,0,0
compare,sliding_window_direct_mirrored_ring_batch_bs16,inline,Mutex,256,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_direct_mirrored_ring_batch_bs16,inline,TAS,256,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_direct_mirrored_ring_batch_bs16,inline,TTAS,256,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_direct_mirrored_ring_batch_bs16,inline,Backoff,256,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_direct_mirrored_ring_batch_bs16,inline,LockFree,256,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_direct_mirrored_ring_batch_bs16,inline,Indexed,256,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_direct_mirrored_ring_batch_bs16,inline,NoLock,1024,8,16,0.183665,24.6511,0,0,0,0,0,0,0
compare,sliding_window_direct_mirrored_ring_batch_bs16,inline,Mutex,1024,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_direct_mirrored_ring_batch_bs16,inline,TAS,1024,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_direct_mirrored_ring_batch_bs16,inline,TTAS,1024,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_direct_mirrored_ring_batch_bs16,inline,Backoff,1024,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_direct_mirrored_ring_batch_bs16,inline,LockFree,1024,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_direct_mirrored_ring_batch_bs16,inline,Indexed,1024,8,16,0,0,0,0,0,0,0,0,0
compare,sliding_window_direct_mirrored_ring_batch_bs32,inline,NoLock,64,8,32,0.099851,13.4018,0,0,0,0,0,0,0
